205.53,65.92,0.34,0.93,1.36
205.54,65.92,0.34,0.93,1.36
205.56,65.91,0.34,0.93,1.36
205.58,65.91,0.34,0.93,1.36
205.60,65.91,0.34,0.93,1.36
205.62,65.91,0.34,0.93,1.36
205.63,65.90,0.34,0.93,1.36
205.66,65.90,0.34,0.92,1.36
205.68,65.90,0.34,0.92,1.36
205.70,65.89,0.34,0.92,1.36
205.71,65.89,0.34,0.92,1.36
205.73,65.89,0.34,0.92,1.36
205.75,65.89,0.34,0.92,1.36
205.76,65.88,0.34,0.92,1.36
205.78,65.88,0.34,0.92,1.36
205.80,65.88,0.34,0.92,1.36
205.82,65.88,0.34,0.93,1.36
205.83,65.87,0.34,0.92,1.36
205.85,65.87,0.34,0.92,1.36
205.87,65.87,0.34,0.92,1.36
205.89,65.87,0.34,0.92,1.36
205.91,65.86,0.34,0.92,1.36
205.92,65.86,0.34,0.92,1.35
205.94,65.86,0.34,0.92,1.36
205.96,65.86,0.34,0.92,1.36
205.98,65.85,0.34,0.92,1.36
205.99,65.85,0.34,0.92,1.35
206.01,65.85,0.34,0.92,1.35
206.03,65.85,0.34,0.92,1.35
206.05,65.84,0.34,0.92,1.35
206.06,65.84,0.34,0.92,1.35
206.08,65.84,0.34,0.92,1.36
206.10,65.84,0.34,0.92,1.36
206.12,65.83,0.34,0.92,1.36
206.14,65.83,0.34,0.92,1.36
206.15,65.83,0.34,0.92,1.36
206.17,65.83,0.34,0.92,1.36
206.19,65.82,0.34,0.92,1.36
206.21,65.82,0.34,0.92,1.36
206.22,65.82,0.34,0.92,1.36
206.24,65.82,0.34,0.92,1.36
206.26,65.81,0.34,0.92,1.36
206.28,65.81,0.34,0.92,1.36
206.29,65.81,0.34,0.92,1.36
206.31,65.81,0.34,0.92,1.36
206.33,65.80,0.34,0.92,1.36
206.35,65.80,0.34,0.92,1.36
206.36,65.80,0.34,0.92,1.36
206.38,65.80,0.34,0.92,1.36
206.40,65.79,0.34,0.92,1.36
206.42,65.79,0.34,0.92,1.36
206.43,65.79,0.34,0.92,1.36
