248,0.13,0.06,1.03,0.00,0.00,0.03
250,0.13,0.06,1.02,0.00,0.00,0.03
252,0.13,0.06,1.03,0.00,0.00,0.04
254,0.13,0.06,1.02,0.00,0.00,0.04
256,0.13,0.06,1.03,0.00,0.00,0.04
258,0.13,0.06,1.04,0.00,0.00,0.05
260,0.13,0.06,1.05,0.00,0.00,0.04
262,0.13,0.06,1.02,0.00,0.00,0.04
264,0.13,0.06,1.02,0.00,0.00,0.04
266,0.13,0.06,1.03,0.00,0.00,0.04
268,0.13,0.06,1.02,0.00,0.00,0.03
270,0.13,0.06,1.03,0.00,0.00,0.04
272,0.13,0.06,1.04,0.00,0.00,0.04
274,0.13,0.06,1.03,0.00,0.00,0.05
277,0.13,0.06,1.02,0.00,0.00,0.04
279,0.13,0.06,1.03,0.00,0.00,0.04
281,0.13,0.06,1.02,0.00,0.00,0.04
283,0.13,0.06,1.03,0.00,0.00,0.04
285,0.13,0.06,1.04,0.00,0.00,0.05
287,0.13,0.06,1.05,0.00,0.00,0.05
289,0.13,0.06,1.05,0.00,0.00,0.04
291,0.13,0.06,1.03,0.00,0.00,0.05
293,0.13,0.06,1.02,0.00,0.00,0.05
295,0.13,0.06,1.03,0.00,0.00,0.05
297,0.13,0.06,1.02,0.00,0.00,0.05
299,0.12,0.06,1.03,0.00,0.00,0.04
301,0.12,0.06,1.02,0.00,0.00,0.05
303,0.12,0.06,1.04,0.00,0.00,0.05
305,0.12,0.06,1.03,0.00,0.00,0.05
307,0.12,0.06,1.03,0.00,0.00,0.05
309,0.12,0.06,1.03,0.00,0.00,0.05
311,0.12,0.06,1.02,0.00,0.00,0.05
313,0.12,0.06,1.03,0.00,0.00,0.05
315,0.12,0.06,1.04,0.00,0.00,0.04
317,0.12,0.06,1.04,0.00,0.00,0.03
319,0.12,0.06,1.03,0.00,0.00,0.04
321,0.12,0.06,1.04,0.00,0.00,0.03
324,0.12,0.06,1.03,0.00,0.00,0.04
326,0.12,0.06,1.03,0.00,0.00,0.04
328,0.12,0.06,1.03,0.00,0.00,0.03
330,0.12,0.06,1.04,0.00,0.00,0.03
332,0.12,0.06,1.03,0.00,0.00,0.03
334,0.12,0.06,1.03,0.00,0.00,0.02
336,0.12,0.06,1.04,0.00,0.00,0.01
